SUBJECT,COURSE_NUMBER,COURSE_SECTION_NUMBER,TITLE,CAMPUS,AUDIT,A,A_GF,B,B_GF,B+,B+_GF,C,C_GF,C+,C+_GF,D,D_GF,D+,D+_GF,F,F_GF,FN,Incomplete,IP,No Grade,NR,S,T,U,UN,W,WF,Num Grades Posted
JOUR,517,001,Integrated Campaigns,COL,0,17,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,531,001,Public Relations Campaigns,COL,0,5,0,1,0,8,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,531,002,Public Relations Campaigns,COL,0,10,0,3,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,531,003,Public Relations Campaigns,COL,0,15,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,531,004,Public Relations Campaigns,COL,0,12,0,1,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,531,005,Public Relations Campaigns,COL,0,9,0,6,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
JOUR,533,001,Public Relations Management,COL,0,8,0,4,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
JOUR,533,002,Public Relations Management,COL,0,6,0,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22
JOUR,533,003,Public Relations Management,COL,0,11,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
JOUR,533,005,Public Relations Management,COL,0,4,0,9,0,2,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
JOUR,534,001,Publication Writing and Design,COL,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
JOUR,536,001,Crisis Communications,COL,0,21,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
JOUR,536,002,Crisis Communications,COL,0,26,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
JOUR,537,001,The Carolina Agency,COL,0,14,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20
JOUR,539,001,Ethics: Publ Rel & Publ Policy,COL,0,20,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
JOUR,540,001,Magazine Article Writing,COL,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
JOUR,540,002,Magazine Article Writing,COL,0,8,0,5,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
JOUR,542,001,Public Opinion and Persuasion,COL,0,10,0,6,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
JOUR,560,001,Capstone Portfolio Development,COL,0,13,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
JOUR,560,002,Capstone Portfolio Development,COL,0,7,0,7,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
JOUR,580,001,Adv Reporting Topics,COL,0,13,0,7,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
JOUR,586,001,Capstone I: Adv Reprtng,COL,0,15,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
JOUR,588,001,Capstone II-Adv Broadcst,COL,0,15,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
JOUR,590,001,Capstone III- Digital Journlsm,COL,0,10,0,11,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
JOUR,597,001,Internship/Mass Communications,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58
JOUR,706,J50,Media Law,COL,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
JOUR,772,001,"Seminar: Hlth, Sci & the Media",COL,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
LASP,201,E1B,Latin American Culture/Film,COL,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,18
LASP,301,E01,Inter. Study Latin America,COL,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12
LATN,109,E01,Beginning Latin I,COL,0,17,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25
LATN,110,001,Beginning Latin II,COL,0,4,0,2,0,2,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15
LATN,110,E01,Beginning Latin II,COL,0,6,0,6,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
LATN,110,J10,Beginning Latin II,COL,1,1,0,3,0,1,0,7,0,5,0,2,0,1,0,2,0,0,0,0,0,0,1,0,0,0,2,1,27
LATN,122,001,Basic Proficiency in Latin,COL,0,8,0,3,0,1,0,4,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,22
LATN,122,002,Basic Proficiency in Latin,COL,0,2,0,3,0,2,0,2,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,16
LAWS,509,001,Property,COL,0,13,0,19,0,9,0,7,0,13,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
LAWS,509,002,Property,COL,0,13,0,17,0,8,0,10,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
LAWS,509,003,Property,COL,0,8,0,22,0,16,0,9,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
LAWS,523,001,Constitutional Law,COL,0,10,0,22,0,10,0,5,0,13,0,6,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,70
LAWS,523,002,Constitutional Law,COL,0,8,0,24,0,12,0,3,0,15,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70
LAWS,523,003,Constitutional Law,COL,0,10,0,17,0,15,0,10,0,13,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
LAWS,534,001,"Legal Res, Analysis & Writ II",COL,0,3,0,7,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,534,002,"Legal Res, Analysis & Writ II",COL,0,4,0,6,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,534,003,"Legal Res, Analysis & Writ II",COL,0,2,0,4,0,4,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
LAWS,534,004,"Legal Res, Analysis & Writ II",COL,0,6,0,2,0,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,534,005,"Legal Res, Analysis & Writ II",COL,0,6,0,4,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,534,006,"Legal Res, Analysis & Writ II",COL,0,1,0,6,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,534,007,"Legal Res, Analysis & Writ II",COL,0,2,0,4,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
LAWS,534,008,"Legal Res, Analysis & Writ II",COL,0,5,0,7,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,534,009,"Legal Res, Analysis & Writ II",COL,0,1,0,6,0,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,534,010,"Legal Res, Analysis & Writ II",COL,0,5,0,5,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,534,011,"Legal Res, Analysis & Writ II",COL,0,1,0,8,0,5,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,534,012,"Legal Res, Analysis & Writ II",COL,0,3,0,10,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,540,001,Advanced Legal Writing,COL,0,13,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
LAWS,540,002,Advanced Legal Writing,COL,0,9,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,542,001,Advanced Legal Analysis,COL,0,7,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
LAWS,544,001,Civil Procedure,COL,0,11,0,29,0,8,0,3,0,7,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,69
LAWS,544,002,Civil Procedure,COL,0,6,0,30,0,12,0,11,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69
LAWS,544,003,Civil Procedure,COL,0,14,0,18,0,13,0,4,0,16,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69
LAWS,547,001,Criminal Procedure,COL,0,12,0,19,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
LAWS,547,002,Criminal Procedure,COL,0,7,0,13,0,18,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
LAWS,554,001,Prob in Prof Responsibility,COL,0,7,0,8,0,8,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,31
LAWS,554,002,Prob in Prof Responsibility,COL,0,11,0,6,0,9,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38
LAWS,557,001,Law Pratice Workshop,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,65
LAWS,560,001,Law Prac & Professionalism,COL,0,10,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,561,001,Small Business Organization,COL,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,578,001,Supervised Extrac Competition,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14
LAWS,585,001,Journal of Law & Education,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11
LAWS,586,001,"Real Property, Trust & Estate",COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
LAWS,587,001,South Carolina Journal of Int,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
LAWS,588,001,South Carolina Law Review,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30
LAWS,601,001,Constitution & Nat'l Security,COL,0,8,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,602,001,Project Finance,COL,0,11,0,3,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
LAWS,603,001,Family Business Law,COL,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,608,001,Law and Economics,COL,0,12,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
LAWS,609,001,Business Associations,COL,0,9,0,13,0,10,0,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,41
LAWS,611,001,"Agency, Part & Limit Liab",COL,0,7,0,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,613,001,Criminal Adjudication,COL,0,8,0,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
LAWS,614,001,Internatl Business Trans,COL,0,7,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,615,001,Secured Transactions,COL,0,20,0,8,0,14,0,7,0,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
LAWS,624,001,Employment Discrimination,COL,0,10,0,2,0,24,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
LAWS,633,001,Income Taxation,COL,0,7,0,10,0,8,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
LAWS,641,001,"Wills, Trusts, and Estates",COL,0,5,0,4,0,7,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
LAWS,641,002,"Wills, Trusts, and Estates",COL,0,11,0,30,0,18,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
LAWS,644,001,Bankruptcy,COL,0,4,0,4,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,649,001,Estate and Gift Tax,COL,0,7,0,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,650,001,Estate Planning,COL,0,9,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
LAWS,651,001,Land Use Planning,COL,0,4,0,2,0,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,655,001,Food and Drug Law,COL,0,3,0,6,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,659,001,Federal Courts,COL,0,17,0,12,0,15,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
LAWS,671,001,Evidence,COL,0,12,0,27,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,53
LAWS,672,001,Public Health,COL,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
LAWS,675,001,Advanced Evidence,COL,0,6,0,20,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
LAWS,679,001,Trial Advocacy,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14
LAWS,679,002,Trial Advocacy,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18
LAWS,679,003,Trial Advocacy,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15
LAWS,680,001,Technology Law,COL,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
LAWS,681,001,Criminal Trial Practice,COL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
LAWS,682,001,Legal Writing for the Courts,COL,0,8,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,683,001,Appellate Advocacy,COL,0,5,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,687,001,Fourth Circuit Practice,COL,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
LAWS,688,001,Topics in Insurance Law,COL,0,12,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,689,001,Construction Law & Litigation,COL,0,2,0,7,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16
LAWS,690,001,Products Liability,COL,0,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
LAWS,693,001,Technology & Practice of Law,COL,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,701,001,Advanced Family Law,COL,0,4,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,709,001,Administrative Law,COL,0,11,0,20,0,10,0,3,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
LAWS,713,001,Trademark Law,COL,0,5,0,13,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
LAWS,717,001,Nonprofit Organizations,COL,0,4,0,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,721,001,Bioethics Seminar,COL,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,727,001,Special Education Law,COL,0,16,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
LAWS,729A,001,Legislation,COL,0,7,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
LAWS,731,001,Environmental Law & Policy,COL,0,4,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
LAWS,732,001,Sales,COL,0,4,0,9,0,7,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
LAWS,735,001,Adv. Environmental Law Seminar,COL,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,740,001,Voting & Represent Seminar,COL,0,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,754,001,Adv Trial Advocacy,COL,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LAWS,756,001,Criminal Regulation of Vice,COL,0,8,0,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
LAWS,759,001,Family Law,COL,0,21,0,13,0,7,0,6,0,2,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58
LAWS,762,001,Police Law & Policy,COL,0,8,0,29,0,6,0,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
LAWS,766,001,Education Law & Policy,COL,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
LAWS,768B,001,"Law, Society & Justice",COL,0,5,0,1,0,5,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
LAWS,771,001,Interview/Counsel/Negotiation,COL,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,771,002,Interview/Counsel/Negotiation,COL,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,771,003,Interview/Counsel/Negotiation,COL,0,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,774,001,Mergers and Acquisitions,COL,0,9,0,8,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
LAWS,778,001,Entertainment Law,COL,0,10,0,19,0,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
LAWS,790,001,English Legal History,COL,0,10,0,3,0,3,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
LAWS,797,001,Juvenile Justice,COL,0,12,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19
LAWS,809,001,Civil Litigation,COL,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,811,001,ADR in Employ Law Wkshp,COL,0,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
LAWS,815,001,Rule of Law Seminar,COL,0,7,0,3,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
LAWS,820,001,Religious Lgl Sys: Jewish Law,COL,0,8,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
LAWS,831,001,Children and the Courts,COL,0,6,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
LAWS,838,001,Federal Indian Law,COL,0,4,0,5,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
LAWS,841,001,Law & Social Justice Sem,COL,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
LAWS,853,001,Real Estate Capstone,COL,0,8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
LAWS,858,001,Counterterrorism,COL,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
LIBR,101,001,Information Literacy,COL,0,6,0,3,0,2,0,4,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,25
LIBR,101,002,Information Literacy,COL,0,16,0,3,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,25
LIBR,101,003,Information Literacy,COL,0,15,0,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
LIBR,101,004,Information Literacy,COL,0,13,0,3,0,1,0,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,25
LIBR,101,005,Information Literacy,COL,0,16,0,0,0,1,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,0,25
LIBR,101,006,Information Literacy,COL,0,20,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25
LIBR,101,007,Information Literacy,COL,0,20,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25
LIBR,101,008,Information Literacy,COL,0,10,0,5,0,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25
LIBR,101,009,Information Literacy,COL,0,14,0,1,0,0,0,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,25
LIBR,101,010,Information Literacy,COL,0,14,0,6,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
LIBR,101,011,Information Literacy,COL,0,8,0,6,0,3,0,1,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,25
LIBR,101,012,Information Literacy,COL,0,11,0,5,0,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,25
LIBR,101,013,Information Literacy,COL,0,12,0,8,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
LIBR,101,014,Information Literacy,COL,0,10,0,3,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,25
LIBR,101,015,Information Literacy,COL,0,15,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
LIBR,101,016,Information Literacy,COL,0,13,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
LIBR,101,017,Information Literacy,COL,0,13,0,2,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
LIBR,101,018,Information Literacy,COL,0,9,0,5,0,4,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24
LIBR,101,019,Information Literacy,COL,0,9,0,6,0,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23
LIBR,101,020,Information Literacy,COL,0,16,0,4,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
LIBR,101,021,Information Literacy,COL,0,12,0,4,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
LIBR,101,022,Information Literacy,COL,0,14,0,1,0,5,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,24
LIBR,101,023,Information Literacy,COL,0,10,0,2,0,0,0,3,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,23
LIBR,101,024,Information Literacy,COL,0,15,0,1,0,1,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,25
LIBR,101,025,Information Literacy,COL,0,11,0,5,0,4,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25
LIBR,101,036,Information Literacy,COL,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
LIBR,101,037,Information Literacy,COL,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
LIBR,101,101,Information Literacy,COL,0,5,0,2,0,2,0,0,0,1,0,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,18
LING,101,001,Linguistics I: Intro to Lang,COL,0,10,0,2,0,8,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,27
LING,101,S2A,Linguistics I: Intro to Lang,COL,0,3,0,3,0,1,0,1,0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,18
LING,102,S1A,Linguistic Skills for NNS 1,COL,0,2,0,4,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LING,102,S5A,Linguistic Skills for NNS 1,COL,0,1,0,2,0,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
LING,103,S1A,Linguistic Skills for NNS 2,COL,0,3,0,3,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
LING,103,S5A,Linguistic Skills for NNS 2,COL,0,3,0,1,0,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
